"mes","nombre","ap_paterno","ap_materno","sexo","curp","rango","rfc","actividad","division","grupo","mod","sal"
1,"FABIOLA","ALVARADO","SAMANO",1,"MUAD070026HDFXMV12","E3","RIN021206TX6",6014,9,89,10,572.4712967
1,"GUADALUPE","LOPEZ","LUVIA",2,"HUAD762302MDFADN16","E6","ALD002701NS3",8211,8,67,10,1948.317636
1,"GUADALUPE","MEJIA","GAYTAN",1,"GAPL021640MVUANU10","E4","LHU002623KA2",3012,8,62,10,1561.080851
1,"DAVID","CASTILLO","SALINAS",1,"CAMA762741MCHHAN12","E4","ANU002628FK0",8918,6,46,10,1338.474381
1,"LUCIA","SUAREZ","MENDOZA",1,"GAHT620020MDFAAA26","E4","UIH0626416F6",8411,6,74,10,1202.843191
1,"SERGIO","GUILLEN","TREJO",2,"AIAJ022710HDFVVA13","E7","NSR032621HJ6",8310,8,30,10,790.9906879
1,"GUADALUPE","MARTINEZ","SANCHEZ",2,"IAPP762716MDFSNL16","E11","MAN7026007G6",3012,6,76,10,728.4760176
1,"DULCE","JUAREZ","EPIFANIO",1,"RIUI730227MVUNCL19","E9","CCA0620204W7",7612,6,41,10,803.0808196
1,"JAIME","DAMIAN","CABANUEL",1,"VILA722622HDFLUB11","E8","IPA0320027X6",8011,6,83,10,1298.062603
1,"GILBERTO","GONZALEZ","MORATO",2,"VANA072713MDFUXS11","E9","GHR072624P01",3210,6,83,10,466.5641299
1,"SANDRA","FERNANDEZ","CRUZ",1,"IAAC770216HDFBLA12","E5","RPI070026796",8011,8,47,10,1698.456677
1,"LUIS","EUSEBIO","VELAZQUEZ",1,"OIMJ772010HPLAAA10","E6","ICO062221DX2",9212,4,83,10,2171.981752
1,"GUADALUPE","BUSTILLOS","ALTAMIRANO",2,"AROA762620HGTTLA14","E8","IMS320260I36",3210,8,63,10,807.3430979
1,"ARTURO","TELLO","GASPAR",1,"FAMM082302HMCANA12","E9","PRA2601136G2",6701,6,48,10,958.7314107
1,"JESSICA","GONZALEZ","LUNA",2,NA,"E12","MIP070206VD9",8710,8,69,10,1271.645619
1,"CARLOS","REYES","RODRIGUEZ",2,"CXGO770023HDFANM26","E5","ATR062021IF6",8011,4,69,10,1105.627803
1,"ARMANDO","MARTINEZ","EUAN",2,"AAMA072902MQTMDN12","E10","JIC220110000",6012,9,62,10,1765.656254
1,"DANIEL","MARTINEZ","ORTIZ",2,"GARA722700HUSYSD16","E4","SRJ0026266U1",6914,3,83,10,227.7409719
1,"CARLOS","LOPEZ","SALGADO",2,"MRAC702221HDFNGA16","E8","GNP7200233P2",4702,8,83,10,1419.320922
1,"EDGAR","LOPEZ","MEJIA",1,"AOMM020202MQTCNA11","E3","LMS7210260VA",7611,3,88,10,1661.349588
1,"AMERICA","JUAN","ALVAREZ",1,"GASH002614HMCANC18","E4","ARSM620223QI3",6600,9,48,10,2095.541237
1,"PATRICIA","BARAJAS","RAMOS",1,"LADR022712HGAULD12","E10","ALR072719KCA",7611,4,90,10,1915.783556
1,"MIGUEL","GARCIA","AREVALO",1,"VAOA721721MDFLAN16","E5","ISI261617US4",6210,4,93,10,150.4791378
1,"RUBICEL","GARCIA","GARCIA",2,"CUGR720000MDFAMG27","E4","NMR200207AG7",9314,9,87,10,768.278846
1,"LUIS","GOMEZ","MORAN",2,"JRCM760022MMCSLC27","E8","HRA062326QG6",3012,9,70,10,1143.527855
1,"ARMANDO","HERNANDEZ","TENORIO",1,"HRAA072728MDFAJN18","E6","MAD062710J02",8310,6,83,10,1666.378884
1,"SAHORY","CORONA","CRUZ",1,"AOSA662712HMCANC17","E6","TIS020121NM6",6210,8,86,10,1292.954277
1,"DIANA","MARTIN","HERRERA",2,"JIHW062606MDFMAN11","E6","LPI062627KJ2",6111,9,83,10,1105.956308
1,"OSCAR","CRUZ","COTOC",2,"SASM662727HMCNNA10","E10","IMS320260I36",3010,8,88,10,2148.099753
1,"MARLENE","ORDO","MEDINA",2,"LAAT632220MDFAMA10","E10","HRA230210BT6",7012,3,89,10,1553.091348
1,"IBON","ORNELAS","GONZALEZ",2,"BAMK702720MDFTAA19","E9","NSD602700AT1",8310,6,92,10,994.6742773
1,"KAROL","FLON","CRUZ",2,"AARL201012HDFMSSA6","E7","MIN702626CFA",9214,8,93,10,856.2936988
1,"MIGUEL","TREJO","IGA",1,"TOFM072002MDFAVA13","E8","CDR032207663",3210,8,60,10,1630.488572
1,"ERNESTO","MARIN","FLORES",1,"HUGJ732021HVUANS12","E4","RLR002222RW2",8011,8,90,10,389.3336241
1,"OSCAR","PADILLA","BUSTAMANTE",2,"DIGD762061HMSUAN16","E3","OMR0627104KA",8310,8,64,10,751.5616145
1,"MONICA","ESPINOZA","CORONADO",1,"AAMJ021206MDFLAN17","E7","SAR261607SV0",8310,8,89,10,1932.522412
1,"ABIGAIL","BARBOSA","BALDERAS",1,"LRMA770226MMCNGL16","E2","VSA020027ML0",6200,6,30,10,500.2149976
1,"LIZETTE","SERRANO","AGUILAR",1,"VAVG772624MDFLLD10","E5","RMR7726169U3",3210,6,49,10,1483.920553
1,"ANTONIO","CORTEZ","CAPETILLO",1,"DITA700217HMCUAM16","E5","ISS7900006U2",8011,8,80,10,1825.033472
1,"ANAID","MEJIA","PI",1,"AUCA762421HDFUHN16","E2","GGT2719106T7",8310,9,30,10,1011.307073
1,"ALEJANDRO","MEDINA","MIRANDA",2,"SAJJ660220HDFNSS16","E4","PFR602626PW1",8710,7,47,10,125.5444307
1,"MARCOS","CARMONA","MORENO",1,"SADF602223HDFNUD13","E8","CSI032603BM8",8710,6,92,10,887.8422889
1,"ALEXIS","CRUZ","ROJAS",1,"SITA770026MVULAN10","E5","LOG7229166U0",2106,6,83,10,1853.833154
1,"DAVID","TRUJILLO","ROSAS",1,"AIBA062722MOCVAN18","E4","OCM7702067G3",7616,8,83,10,906.7478958
1,"JESSICA","SANCHEZ","SAMANO",2,"MAHJ062620HDFAAA17","E10","ISS730029L26",6212,8,89,10,523.1927817
1,"ELIZABETH","PIZA","RANGEL",1,"SAMI211626MMCNANA6","E10","COL7326106B3",8310,8,89,10,507.8123419
1,"FABIOLA","GARCIA","NAVA",1,"DOMR060224MMCMAL11","E3","SGM002616PP3",4012,6,83,10,887.1367725
1,"VICTORIANO","SCHNEIDER","CORTES",2,"RIAB720217MDFSLT13","E6","ALI0720600N7",6014,3,93,10,1388.959948
1,"PATRICIA","CRUZ","CARRASCO",1,"MRRP072712MPLNSL16","E7","GCS0323226L4",8011,3,66,10,1668.264202
1,"ALEJANDRO","LOPEZ","LOZANO",2,"FOSA772606HDGLAB16","E5","BUA211716A62",7212,6,80,10,121.323169
1,"ALBERTO","CAMPOS","SANCHEZ",1,"LUHA702626HMCNAA11","E4","SPM700226IF1",6812,8,83,10,860.1496337
1,"EDGAR","MARTINEZ","LOPEZ",2,"SITJ770020HDFLAS27","E3","AST0702167UA",3210,4,83,10,1219.343666
1,"BENJAMIN","RAMIREZ","MARQUEZ",1,"OOFB722620MDFCGA16","E7","CAA7323020Y6",8314,8,88,10,106.7397669
1,"ADELINA","REYES","VILLEGAS",2,"GOSA621222HDFMBL16","E5","PAC201626LVA",6606,8,66,10,792.17235
1,"VANESSA","CEJA","HERNANDEZ",2,"MOYA721701HDFABL11","E8","TRC722661076",6014,6,87,10,1400.69508
1,"IMELDA","POSADA","SANCHEZ",2,"AOAJ082207HDFDMV10","E5","WAD062200L73",8613,8,62,10,143.2987838
1,"JUDITH","BUENO","ALFARO",1,"MUOR700027HDFXAA19","E6","ISA221600G2A",8710,7,83,10,1578.085296
1,"GABRIELA","HERNANDEZ","MARTINEZ",1,"AOGJ760002HDFDAA12","E5","MST261220L36",3012,8,62,10,1047.673621
1,"EDUARDO","ARCOS","MENDOZA",1,"AUDF602613HOCUUA16","E5","LUU762307PK0",9410,8,80,10,1970.663369
1,"LIZEHT","SANCHEZ","CARRILLO",1,"AROB702603HDFCAN17","E7","RBC032810QW6",8310,6,83,10,2113.486327
1,"PRATEEK","LOZANO","ESPINOZA",1,"PAGJ062627MDFLAD17","E9","SCC770000D23",4116,8,69,10,1199.074258
1,"DANIEL","VAZQUEZ","ROJAS",1,"GAAL792619MDFADC17","E3","INT702610KK4",8011,8,29,10,609.0809465
1,"TONATIHU","CRUZ","GUTIERREZ",2,"FOMJ702602HDFLAS10","E10","DSM770000C70",8310,8,83,10,743.5024267
1,"ALEJANDRO","SANTOS","HERNANDEZ",1,"SAMJ072607HMCNDN16","E8","IRC0026200L1",4901,8,92,10,1306.961927
1,"DANIEL","JUAREZ","ISLAS",1,"TRCJ062220HPLJSA13","E4","IMS320260I36",6214,8,60,10,1099.346597
1,"LEOBIGILDO","HERNANDEZ","MORALES",2,"PACJ762016HMCLLS12","E5","MPA032617MI7",8314,8,86,10,582.850707
1,"COREISSY","PRIOR","HERNANDEZ",2,"MOVJ732026HMCALL10","E3","JDI271926DN1",7210,8,60,10,828.2823318
1,"PABLO","HERRERA","HERNANDEZ",2,"VALG762903HDFUPA14","E4","SMI732020NQ6",6218,8,83,10,1673.393668
1,"GERARDO","BUSTAMANTE","CARPIO",2,"OIDA762624MDFLAL17","E9","SCW0602220C7",6010,8,92,10,897.6775323
1,"ERNESTO","RUIZ","MORALES",2,"HRSG672606HDFALL16","E9","BRL062404263",4814,8,46,10,1821.870088
1,"NOHEMI","MONTES","ESCAMILLA",1,"VALL722606HVUUAS16","E4","2.11111E+12",8310,8,83,10,2218.363669
1,"MARINA","FLORES","MANZO",1,"AOLG032601MVUDPA17","E4","MIN702626CFA",8917,6,83,10,1720.265489
1,"LIZBETH","TORRES","RUIZ",2,"FANA702323HMCBCL16","E7","AMN072641FJ2",3012,6,83,10,1023.308148
1,"ANTONIO","LOPEZ","GONZALEZ",2,"PRJR602808MTLAAL16","E5","SNM772003ST3",8710,8,80,10,1130.946245
1,"RODRIGO","ROSETE","BASTIDA",1,"ORMV700227HMCAYC26","E8","LSP021612QT0",3010,8,67,10,1664.99122
1,"MARIA","HERNANDEZ","VALDES",2,"AOMJ700222HDFSAN11","E5","PFI201727G70",6414,8,30,10,2053.905676
1,"CLARA","ROMERO","RAZON",1,"SAAC032608HMCNCS17","E5","IRN0626077L3",3010,7,83,10,1092.795755
1,"ESTEFANY","HERNANDEZ","CALDERON",2,"ARAD720223HGTYDV12","E6","IMS320260I36",3012,6,29,10,1914.856061
1,"ALEJANDRO","LOPEZ","CERRILLO",2,"SOAA722612MDFTCA10","E4","VPR271026KY0",8310,8,80,10,2089.408026
1,"ANTONIO","CASTILLO","LOPEZ",1,"GASG702606HDFYNV17","E4","IXR210107PIA",4118,9,90,10,1924.193086
1,"JOSELIN","LUNA","RUIZ",1,"BUAC662726HDFANA12","E7","BAA200010CC6",8310,8,80,10,709.4478255
1,"IVAN","JIMENEZ","AVILA",2,"CAML662716HDFANS10","E2","TSA002026D60",8316,8,93,10,1196.442616
1,"GUADALUPE","DIAZ","MARTINEZ",1,"GALM211203MDFAJTA6","E10","CHM7027197U3",8310,6,87,10,2206.574528
1,"CARLOS","BUTANDA","TEJEDA",1,"AACM602227HDFNAG16","E8","RKM7023023A7",8611,7,76,10,405.1822693
1,"ALFREDO","ESCOBAR","GOMEZ",1,NA,"E6","HIM062721F02",8917,8,83,10,2107.699976
1,"LILIA","ALVAREZ","OSORIO",1,"AAMG702301MMCMLL11","E3","SCS002616HP6",8310,8,83,10,1511.65007
1,"GAUDENCIO","MARTINEZ","FLORES",1,"TITL600026MGTNAU21","E6","AIR002618BP7",8310,3,69,10,2211.110108
1,"ISRAEL","PEREZ","HERNANDEZ",1,"TRLB672003MMCANS16","E5","CRO770200T32",8310,3,60,10,949.1465708
1,"VIANEY","TREJO","ARIAS",1,"HRCR032012HDFAHD17","E9","MAPM720062AK1",8011,3,26,10,1453.406489
1,"ANGELICA","GOMEZ","ORTEGA",2,"GULC772317MDFTAL10","E6","LCJ7729006NA",2014,6,83,10,926.7841564
1,"MAXIMO","JIMENEZ","LOPEZ",1,"LOCJ062017HDFBDA18","E3","SSR002061CB0",6814,8,83,10,827.4695166
1,"GUADALUPE","BOLA","MARCOS",1,"PAHL720220HDFXAS17","E10","CFR672003QI1",3210,9,63,10,1460.081416
1,"ROGELIO","MARTINEZ","MORALES",1,"OOLG062716MDFSNB17","E6","OWM200126AWA",9010,9,67,10,1142.648099
1,"ALVARO","PACAS","MONTIEL",1,"BISC370220MGAALL10","E11","PLA0023167K3",8310,8,83,10,1410.334302
1,"ANTONIO","CARDONA","VILLANUEVA",2,"CUOR702320HDFAAA17","E5","ASI022617GY1",8611,8,46,10,212.5075548
1,"OMAR","FELICIANO","ESPINO",1,"GUGV700226HDFANC16","E4","OWM200126AWA",9210,4,60,10,1886.614025
1,"OTONIEL","FLORES","TAMAYO",2,"GOPA022207MDFNAS19","E7","AAQ772220I97",8310,9,83,10,754.7193062
1,"FERNANDA","ALVAREZ","GOMEZ",2,"CAJA002603HDFASN10","E5","CNS062610MV2",8917,3,30,10,429.9781885
1,"GUILLERMO","VEGA","ORTIZ",2,"SOAI762700MDFALA17","E3","MAN7026007G6",3012,8,83,10,484.2493359
1,"JUANA","GOMEZ","ALVAREZ",2,"VANA072713MDFUXS11","E5","CAA070002AV6",9314,8,83,10,887.6542051
1,"DANIEL","FLORES","RIOS",1,"HRVA700023HGAAGN26","E10","IST7920062P0",6310,4,63,30,1544.231056
1,"MALIK","GUTIERREZ","VAZQUEZ",1,"MAPR702760HMCAAA13","E11","APD030007AYA",3010,6,67,10,1460.960661
1,"JORGE","HARO","HERNANDEZ",2,"COBJ760226MDFABN10","E3","MAN7026007G6",8310,4,83,10,2013.109136
1,"MAURICIO","BAUTISTA","ESPINOZA",1,"VAVV032806MOCSSL17","E5","HMI762026KG0",8310,4,64,10,301.2628012
1,"YADIRA","SILVA","MALDONADO",2,"CAPR720020HMCHAM29","E9","KPS020223N66",6416,7,32,10,1273.624424
1,"MONTSERRAT","SANCHEZ","MATA",2,"UALR060227HDFGMV17","E4","CIA002061379",8310,4,83,10,2028.715899
1,"JESUS","CHAPARRO","TAMAYO",1,"LOMM772309MMCPAA16","E3","SAI762022636",8310,9,60,10,736.6709945
1,"PEDRO","HERNANDEZ","LOPEZ",2,"AOMC021601HDFSDS11","E12","SPA2713232J6",8011,3,80,10,1767.271481
1,"EDITH","CHI","FLORES",1,"MRGB002618MMCDAT16","E4","CAG7226244N2",9314,6,89,10,2180.317428
1,"DELIA","MARTINEZ","TREVI",2,"JISS672306MTSMNA16","E6","TNO772616NW1",6612,6,32,10,920.817342
1,"OMAR","PADRON","SANCHEZ",2,"GUTJ760024MDFUVN20","E9","ATR261617B63",6600,4,83,10,1373.554126
1,"ALICIA","TEPIZILA","SIDON",1,"CRLI762613HTLACV12","E4","CAP062720CG1",4617,9,83,10,376.5865975
1,"PAOLA","RODRIGUEZ","MARTINEZ",1,"GASJ032326HJCANA16","E5","SSR002061CB0",8011,7,62,10,1862.332893
1,"OSCAR","BOLA","NABOR",2,"MARA632018MDFASS13","E3","CMG032806SG8",2910,6,83,10,2161.656444
1,"ABRAHAM","GUERRA","POZOS",1,"AOVM662016MDFJLA13","E4","OSO062607CM0",8917,4,83,10,1706.672313
1,"ALEJANDRA","JIMENEZ","ARENAS",2,"CAFS770206MJCMLS16","E6","IBI260161GD3",6617,8,83,10,874.4651892
1,"DANIEL","SIMON","SALDIVAR",2,"UIMS762010MCSAAL17","E8","OHM072016I33",9214,4,46,10,1866.249187
1,"GILBERTA","POMPA","RODRIGUEZ",1,"AOSG032600MMCMMD12","E5","IMS320260I36",9314,8,87,10,1030.623518
1,"ANGELICA","SANCHEZ","MEDINA",2,"GAPV632713HHGAAC10","E9","TAA062061C63",8710,9,62,10,1412.666034
1,"HUGO","LUPERCIO","CANOVA",2,"VRHJ621003HDFLAN18","E6","PAL062327TW7",8310,6,80,10,778.5547861
1,"ANGELA","CORNEJO","RODRIGUEZ",2,"AAJA702619HDFLAA16","E6","SRLF632026U66",8310,8,83,10,333.8732952
1,"MIGUEL","PEREZ","ARIAS",2,"MIMM662024HDFANA12","E6","CPH221607TT3",8710,6,67,10,1425.784063
1,"RICARDO","MARTINEZ","GARCIA",1,"AAXJ762607MUSLXS13","E7","GRA062300K68",8310,4,83,10,638.4254805
1,"MARIA","ROSAS","GOMEZ",2,"AUGA021817MDFUAS13","E5","LAV072721J90",6616,4,80,10,2157.380852
1,"VIANEY","ESCOBAR","VAZQUEZ",1,"CICV770220HMCAAC20","E4","GSI221717DA6",8310,8,49,10,2152.472045
1,"VICTOR","SEBA","MEDINA",1,"RIVS022621HMCSGA17","E3","MRX231660G40",8310,8,87,10,572.4219895
1,"CLAUDIA","BELTRAN","DOMINGUEZ",1,"BAVS722619MDFAAL13","E4","GUA7023617K6",3210,6,24,10,257.9261179
1,"FERNANDO","CARDENAS",NA,1,"MRMB070026MDFNAT26","E10","RLA062217CYA",9010,8,83,10,592.2872078
1,"JOSE","ROMERO","SANCHEZ",2,"JICJ770026HMCMVA26","E4","LSF2716196X7",6014,7,76,10,665.7794918
1,"MARTIN","RODRIGUEZ","SANTAMARIA",2,"LRAA770262MDFLQB11","E7","GRS261613J02",9010,3,62,10,747.4992153
1,"ANGEL","MARTINEZ","SOLIS",1,"AOGA790226HDFMUG13","E10","CMR700228VR3",9314,8,87,10,1285.42045
1,"CECILIA","LANDA","JIMENEZ",1,"HRPF620022HHGAAL16","E4","NTG702800P96",8011,7,69,10,409.304881
1,"EUGENIA","PEREZ","VERA",2,"JAHD760216HMCCAN11","E8","CLI0326167K0",4116,8,32,10,1708.568473
1,"CARLOS","FLORES","HERRERA",1,"JICR772220HDFMAA19","E4","SAC792706FD6",8310,8,83,10,1517.83747
1,"LEONARDO","RUIZ","GONZALEZ",2,"JUUC600227MDFAAL28","E4","GHN670260C07",6014,8,28,10,697.6474405
1,"GUADALUPE","LORENZO","OLALDE",1,"CRCI700026MDFAAS11","E7","CMO261617NX2",8910,6,93,10,864.1721554
1,"RENE","LAMADRID","MENDOZA",2,"AUMJ062008HDFBDN11","E6","NAD720126GAA",8310,8,90,10,2084.738158
1,"NATALIA","CONTRERAS","JIMENEZ",1,"AOCM760240HDFDNA24","E8","CPI261413P72",8917,9,90,10,281.7984771
1,"JOCELYN","MORENO","ARRIAGA",2,"MAJJ632606MDFAAN10","E10","SII2012266A6",6310,8,29,10,1015.533416
1,"EFRAIN","SANCHEZ","HERNANDEZ",2,"MRCH672900MDFNAA12","E10","PSA2614217L9",6616,6,93,10,834.9410526
1,"PALOMA","GARCIA","PEREZ",1,"MAFD702013HPLALM11","E3","SAC072626GL3",4801,8,63,10,1741.266084
1,"FAUSTO","SALVADOR","SUAREZ",1,"JAPJ072301HDFMAN12","E5","FCC261726JU3",6810,8,41,10,208.0988986
1,"BRENDA","CABRERA","CALDERON",2,"LOFV760023HDFPAC12","E9","JPU062403V07",6812,8,87,44,882.225939
1,"JORGE","ANGELES","RIVAS",1,"HRSA662326HDGANN10","E4","USA622621N37",6810,8,80,10,695.7303856
1,"MARTIN","ROJAS","SANCHEZ",2,"CARJ732012HJCMSN16","E9","QQS062606647",8710,8,83,10,1199.72197
1,"JESSICA","LA","RUIZ",1,"ORBF072023HMCLAA12","E5","CRX702700C76",9314,6,2,10,562.7640231
1,"DANIEL","PARRA","LOPEZ",1,"AARC702606HDFLSA14","E5","BMI7602240A4",6210,8,92,10,915.8297804
1,"BLANCA","ROJAS","CASTA",2,"CAGP702912MSPSAT19","E4","AGN792721T26",4112,8,42,10,1333.982455
1,"REMEDIOS","ARMAS","FRANCO",2,"MANL072212HSLABA19","E5","IMS320260I36",2012,3,87,10,1315.087285
1,"DANIEL","REYES","VAZQUEZ",1,"DOTA700220HDFMAB27","E4","BJS0327007I9",7012,3,87,10,573.1125742
1,"JENNIFER","AVILEZ","ARENAL",1,"MAMA772210HOCAAD11","E5","ICA200112MN2",8310,7,83,10,1019.642396
1,"EDUARDO","MORENO","MANCILLA",2,"AIGI722707MDFANM17","E7","CMM201206NX6",9210,9,83,10,441.2673833
1,"PATRICIO","ORTIZ","JARAMILLO",1,"GOMN772604MDFNND10","E9","AAF722761F00",8011,4,62,10,827.1100165
1,"RAMON","MORENO","ALCANTARA",1,"SATC082719MDFNAT18","E2","KIAC662217SB6",8710,3,92,10,380.7931366
1,"CONSTANZA","MARTINEZ","RIVERA",2,"PRHY032641MDFDAU18","E3","SAS772719F92",8310,6,87,10,1892.50868
1,"JULIO","CORTES","TENA",2,"LASA072306HNLANC19","E5","SCJ062226HCA",6613,8,93,10,2113.225504
1,"NORMA","CRUZ","LA",2,"MAAA672706MDFGSN14","E7","SPN030002B02",8313,6,92,10,1363.274819
1,"ENRIQUE","HERNANDEZ","MORALES",1,"CAVF720010HCSHUA12","E5","COP722320Q21",8310,6,86,10,299.2683926
1,"PUEBLITO","REYES","MARIN",1,"AIJN722716MDFVMA10","E9","ALM03261800A",8310,6,30,10,1448.569308
1,"BENJAMIN","FIGUEROA","ARIAS",1,"VICF672661HDFNAA14","E5","UNR072610RR6",6014,8,89,10,1377.308238
1,"SILVIA","TOLEDO","JUAREZ",1,"PASP062317MDFATL16","E10","AMS0216006U6",3010,8,68,10,2051.786554
1,"LOURDES","OLVERA","RAMIREZ",2,"COMO211661HMCNASA1","E5","ISP770200AP0",4116,7,83,10,1231.841163
1,"JAVIER","CONTRERAS","FUENTES",2,"CAGM721910HMCMAG19","E4","AAA072612RU1",8310,8,83,10,987.5107264
1,"YAIR","MARTINEZ","ROSAS",1,"VRCR770229MDFLAG11","E5","RSA0826067J8",6310,3,41,10,2025.664155
1,"IRMA","RODRIGUEZ","CALDERON",2,"AONS762206HJCJAM17","E9","PSA0627267N7",8710,9,60,10,1016.156507
1,"ARMANDO","RIVERO","PINEDA",2,"CAFR772217MSPLLL17","E4","SPP2316008G1",6111,8,90,10,1886.146594
1,"RODRIGO","FUENTES","ESTEBAN",1,"MOCF762707HSANAA16","E6","MJS000222BHA",6616,3,83,10,1807.127135
1,"LEONEL","MARTINEZ","HERNANDEZ",1,"BRAL022302MDFCCL10","E4","SSR002061CB0",8812,8,66,10,799.8500546
1,"ALBERTO","DOMINGUEZ","MARTINEZ",1,"CAAF700026MSAABA19","E2","FHM0027266L3",8710,8,70,10,875.3555021
1,"SALVADOR","OROZCO","BRISE",2,"BOBJ070026HDFNSL18","E6","GPO722021331",8710,4,21,10,325.5621449
1,"NAYELI","VARGAS","FUENTES",1,"ORIJ021706MPLABH16","E5","IOG702612UD6",2118,6,83,10,769.9305907
1,"SINUHE","MONTES","PARRA",2,"DRAR762200HMCLLM19","E5","PAU062026QB6",8310,8,89,10,1245.807711
1,"CARLOS","MEDINA","RODRIGUEZ",1,"GODM700022MDFNMA16","E5","SAI721610TKA",8910,8,88,10,851.2317329
1,"EDGAR","PINEDA","SALVADOR",1,"AASM072606MOCMLL13","E5","SAS271600RW3",8310,8,83,10,241.196492
1,"CESILIA","LOPEZ","VENTURA",1,"SAAR702627HMCNDD16","E4","CFR672003QI1",6218,8,80,10,1217.088745
1,"FRANCISCO","MALDONADO","LOPEZ",1,"GUPA002618HDFDUL18","E4","HSR0720063I7",4617,8,21,10,890.6203891
1,"LOREYNA","HERNANDEZ","EZ",1,NA,"E6","CCC770223TB7",6712,6,93,10,352.1377125
1,"ARTURO","SALAZAR","CUEVAS",2,"SAHL062826MOCNAD12","E5","IMS320260I36",8310,8,89,10,1277.79317
1,"SALOMON","LEMUS","AGUILAR",1,"AUSN032604MDFGAL18","E10","NCO002622NX0",7012,8,82,10,1652.302171
1,"BENIGNO","LUGO","GONZALEZ",1,"BALR060206HSADNG11","E7","ABI261606TT6",9010,6,76,10,1600.184857
1,"GUILLERMO","MARTINEZ","ROMERO",1,"AOLN702726MDFDNA13","E7","SOG732226N23",9314,8,83,10,582.9340872
1,"FLAVIO","VILLA","GUZMAN",1,"DOAU082616HCSMDL12","E8","SAI072606Q31",3010,6,24,10,1099.886251
1,"CESAR","GOMEZ","ZAMUDIO",1,"CRSD201602MDFLLNA0","E9","MCS732607230",8310,8,60,10,320.1912935
1,"RAMONA","LEON","HERNANDEZ",2,"AOMS760222MHGDNH11","E3","SSR062327T96",4119,6,86,44,713.1860413
1,"CRISTIAN","CASTILLO","BRICE",2,"MOPA201603MGTAANA1","E6","TTB231706CY9",6200,8,30,10,1850.574342
1,"ANDRES","LOZADA","OLVERA",2,"JIDD702706MDFMML14","E6","QMS260160400",8313,6,86,10,561.5184028
1,"ARTURO","HERRERA","TORRES",2,"MAGH662427HMCAAA10","E6","CGA261200BY7",8710,6,83,10,288.0748347
1,"CRUZ","VIAZCAN","GUTIERREZ",2,"RICJ702719HSASMS16","E6","AAJ032716GD0",7010,6,63,10,1972.162392
1,"JULIAN","MARQUINA","TAPIA",2,"SASG032726HPLNNS19","E2","KSN220226RV4",8310,3,83,10,637.1034799
1,"REMIGIO","URBINA","MENDOZA",2,"PAUS720117MDFLMS16","E5","NAS7327270U6",9314,6,62,10,1273.20617
1,"GABRIELA","ARANA",NA,1,"CUDV702712MDFALN16","E5","AIM002623N37",6616,4,62,10,137.1791856
1,"MANUEL","MERCADO","VALENZUELA",2,"AAVC602712HDFNLA16","E5","GMS770002BTA",8310,4,30,10,2058.601407
1,"MARISOL","SANABRIA","REYES",2,NA,"E3","CIN002716AJ7",8917,7,30,10,872.7785106
1,"ULISES","DOMINGUEZ","PELCASTRE",1,"LOMA702627HDFPCL10","E11","NMR722221KL3",8616,8,70,10,1097.731004
1,"RICARDO","BARTOLO","SANCHEZ",1,"PRRH030206HNLASM26","E9","SIS062726673",3213,3,87,10,248.9002055
1,"DEYANIRA","SILVA","NEGRETE",1,"AAVA722616MSLYLS16","E3","CAM210061RL1",6416,9,92,10,1333.115378
1,"SATURNINO","SANCHEZ","DOMINGUEZ",1,"COJM062607HDFAAA16","E4","SAA760219A61",8916,4,62,10,1870.794114
1,"CARINA","MARTINEZ","SALAZAR",1,"PAAD022606MDFNMN11","E10","LFM672700AT3",6610,8,83,10,1042.045317
1,"ADRIANA","MORENO","QUIJANO",2,"MACM221726MMCNAAA9","E5","LCC700009LR2",8310,4,30,10,1644.533756
1,"ENRIQUETA","SANCHEZ","BARONA",1,"AIMA732702MDFVAA12","E6","SRC221761LC2",6212,9,30,10,823.2573334
1,"PATRICIA","BECERRIL","BOTELLO",2,"SAMG020027MJCNND26","E4","DTR002760LU7",3210,6,66,10,1962.335916
1,"ISRAEL","GRANILLO","CABRERA",1,"VRAF762027HMCLQA14","E5","IMS320260I36",8011,4,83,10,1589.310277
1,"VICTOR","RAMIREZ","SANDOVAL",2,"SUOA621316HDFALF12","E6","OSG2310207U2",8310,6,67,10,196.1457501
1,"ALBERTO","PEREZ","VALLE",2,"CRCJ632002HDFJYA10","E7","AAY0327130Q6",8812,8,69,10,433.2971963
1,"GUSTAVO","RODRIGUEZ","CORIA",2,NA,"E8","DAQ260201V72",8917,8,67,10,2071.481485
1,"ELISEO","HERNANDEZ","AVILA",1,"CACW762028HNRADL13","E4","CWH0026168H1",6814,8,32,10,437.7772429
1,"FRANCISCO","JARAMILLO","VALERO",1,"RIGM702322HDFNAL10","E4","CRO770200T32",8710,8,30,10,1062.171085
1,"PASCUALA","FRAGOSO","GOMEZ",2,"LADR072627HVUGMM12","E8","GTR070203KQ9",7610,6,41,10,252.652729
1,"ALBERTO","VAZQUEZ","PEREZ",1,"SACM002806HNRNAA17","E3","PRBC062707KA7",8917,8,90,10,244.5945768
1,"GUADALUPE","ZOZAYA","PEREZ",1,"MOGG722306HDFSAS19","E7","CRJ070007AF3",3012,8,41,10,599.8837602
1,"AGUSTIN","LUGO","VELASCO",2,"TUVJ792604HMCALS11","E7","IBI260161GD3",8310,6,70,10,557.7479695
